,datetime,price
5558,2021-12-09-13:35,175.43
5559,2021-12-09-13:30,175.32
5560,2021-12-09-13:25,175.4702
5561,2021-12-09-13:20,175.6982
5562,2021-12-09-13:15,175.64
5563,2021-12-09-13:10,175.63
5564,2021-12-09-13:05,175.5
5565,2021-12-09-13:00,175.5
5566,2021-12-09-12:55,175.735
5567,2021-12-09-12:50,175.735
5568,2021-12-09-12:45,175.465
5569,2021-12-09-12:40,175.43
5570,2021-12-09-12:35,175.135
5571,2021-12-09-12:30,175.115
5572,2021-12-09-12:25,175.18
5573,2021-12-09-12:20,174.9317
5574,2021-12-09-12:15,175.1449
5575,2021-12-09-12:10,175.2401
5576,2021-12-09-12:05,174.605
5577,2021-12-09-12:00,174.7183
5578,2021-12-09-11:55,175.0
5579,2021-12-09-11:50,174.895
5580,2021-12-09-11:45,175.135
5581,2021-12-09-11:40,175.255
5582,2021-12-09-11:35,175.13
5583,2021-12-09-11:30,175.5903
5584,2021-12-09-11:25,175.27
5585,2021-12-09-11:20,175.14
5586,2021-12-09-11:15,175.785
5587,2021-12-09-11:10,175.36
5588,2021-12-09-11:05,175.359
5589,2021-12-09-11:00,175.92
5590,2021-12-09-10:55,175.87
5591,2021-12-09-10:50,175.55
5592,2021-12-09-10:45,175.26
5593,2021-12-09-10:40,174.4671
5594,2021-12-09-10:35,174.1525
5595,2021-12-09-10:30,174.04
5596,2021-12-09-10:25,174.5399
5597,2021-12-09-10:20,175.16
5598,2021-12-09-10:15,175.1934
5599,2021-12-09-10:10,175.139
5600,2021-12-09-10:05,175.85
5601,2021-12-09-10:00,176.11
5602,2021-12-09-09:55,176.4401
5603,2021-12-09-09:50,176.32
5604,2021-12-09-09:45,176.25
5605,2021-12-09-09:40,176.3699
5606,2021-12-09-09:35,176.54
5607,2021-12-09-09:30,174.85
5608,2021-12-09-09:25,175.2602
5609,2021-12-09-09:20,175.26
5610,2021-12-09-09:15,175.21
5611,2021-12-09-09:10,175.0
5612,2021-12-09-09:05,174.79
5613,2021-12-09-09:00,174.69
5614,2021-12-09-08:55,174.65
5615,2021-12-09-08:50,174.44
5616,2021-12-09-08:45,174.47
5617,2021-12-09-08:40,174.33
5618,2021-12-09-08:35,174.28
5619,2021-12-09-08:30,174.38
5620,2021-12-09-08:25,174.25
5621,2021-12-09-08:20,174.3
5622,2021-12-09-08:15,174.15
5623,2021-12-09-08:10,174.51
5624,2021-12-09-08:05,174.5701
5625,2021-12-09-08:00,174.57
5626,2021-12-09-07:55,174.47
5627,2021-12-09-07:50,174.5
5628,2021-12-09-07:45,174.57
5629,2021-12-09-07:40,174.68
5630,2021-12-09-07:35,174.34
5631,2021-12-09-07:30,174.22
5632,2021-12-09-07:25,174.31
5633,2021-12-09-07:20,174.37
5634,2021-12-09-07:15,174.08
5635,2021-12-09-07:10,174.11
5636,2021-12-09-07:05,174.15
5637,2021-12-09-07:00,173.85
5638,2021-12-09-06:55,173.71
5639,2021-12-09-06:50,173.68
5640,2021-12-09-06:45,173.74
5641,2021-12-09-06:40,173.77
5642,2021-12-09-06:35,173.8
5643,2021-12-09-06:30,173.68
5644,2021-12-09-06:25,173.83
5645,2021-12-09-06:20,173.67
5646,2021-12-09-06:15,173.62
5647,2021-12-09-06:10,173.89
5648,2021-12-09-06:05,173.9
5649,2021-12-09-06:00,173.85
5650,2021-12-09-05:55,173.85
5651,2021-12-09-05:50,173.76
5652,2021-12-09-05:45,173.77
5653,2021-12-09-05:35,173.8
5654,2021-12-09-05:30,173.94
5655,2021-12-09-05:25,173.8
5656,2021-12-09-05:20,173.9
5657,2021-12-09-05:15,173.9
5658,2021-12-09-05:10,173.95
5659,2021-12-09-05:05,174.38
5660,2021-12-09-05:00,174.56
5661,2021-12-09-04:55,174.56
5662,2021-12-09-04:50,174.65
5663,2021-12-09-04:45,174.54
5664,2021-12-09-04:40,174.52
5665,2021-12-09-04:35,174.52
5666,2021-12-09-04:30,174.5
5667,2021-12-09-04:25,174.75
5668,2021-12-09-04:20,174.56
5669,2021-12-09-04:15,174.6
5670,2021-12-09-04:10,174.65
5671,2021-12-09-04:05,174.71
5672,2021-12-08-20:00,174.75
5673,2021-12-08-19:55,174.7
5674,2021-12-08-19:50,174.66
5675,2021-12-08-19:45,174.7
5676,2021-12-08-19:40,174.65
5677,2021-12-08-19:35,174.67
5678,2021-12-08-19:30,174.73
5679,2021-12-08-19:25,174.7
5680,2021-12-08-19:20,174.66
5681,2021-12-08-19:15,174.66
5682,2021-12-08-19:10,174.76
5683,2021-12-08-19:05,174.7
5684,2021-12-08-19:00,174.72
5685,2021-12-08-18:55,174.75
5686,2021-12-08-18:50,174.8
5687,2021-12-08-18:45,174.8
5688,2021-12-08-18:40,174.81
5689,2021-12-08-18:35,174.83
5690,2021-12-08-18:30,174.9
5691,2021-12-08-18:25,174.88
5692,2021-12-08-18:20,174.7
5693,2021-12-08-18:15,174.65
5694,2021-12-08-18:10,174.6
5695,2021-12-08-18:05,174.9
5696,2021-12-08-18:00,174.87
5697,2021-12-08-17:55,174.93
5698,2021-12-08-17:50,174.87
5699,2021-12-08-17:45,175.07
5700,2021-12-08-17:40,175.02
5701,2021-12-08-17:35,175.04
5702,2021-12-08-17:30,175.02
5703,2021-12-08-17:25,175.14
5704,2021-12-08-17:20,175.15
5705,2021-12-08-17:15,175.18
5706,2021-12-08-17:10,175.14
5707,2021-12-08-17:05,175.24
5708,2021-12-08-17:00,175.2
5709,2021-12-08-16:55,175.18
5710,2021-12-08-16:50,175.2
5711,2021-12-08-16:45,175.2
5712,2021-12-08-16:40,175.32
5713,2021-12-08-16:35,175.18
5714,2021-12-08-16:30,175.26
5715,2021-12-08-16:25,175.32
5716,2021-12-08-16:20,175.2
5717,2021-12-08-16:15,175.17
5718,2021-12-08-16:10,175.0
5719,2021-12-08-16:05,175.08
5720,2021-12-08-16:00,175.01
5721,2021-12-08-15:55,175.0501
5722,2021-12-08-15:50,174.22
5723,2021-12-08-15:45,174.11
5724,2021-12-08-15:40,174.29
5725,2021-12-08-15:35,174.145
5726,2021-12-08-15:30,174.35
5727,2021-12-08-15:25,174.4417
5728,2021-12-08-15:20,174.136
5729,2021-12-08-15:15,174.15
5730,2021-12-08-15:10,174.205
5731,2021-12-08-15:05,174.38
5732,2021-12-08-15:00,174.7754
5733,2021-12-08-14:55,174.55
5734,2021-12-08-14:50,174.639
5735,2021-12-08-14:45,174.8994
5736,2021-12-08-14:40,174.709
5737,2021-12-08-14:35,174.9644
5738,2021-12-08-14:30,175.71
5739,2021-12-08-14:25,175.27
5740,2021-12-08-14:20,174.192
5741,2021-12-08-14:15,174.23
5742,2021-12-08-14:10,174.46
5743,2021-12-08-14:05,174.5724
5744,2021-12-08-14:00,174.54
5745,2021-12-08-13:55,174.6
5746,2021-12-08-13:50,174.72
5747,2021-12-08-13:45,174.7146
5748,2021-12-08-13:40,174.47
5749,2021-12-08-13:35,174.5238
5750,2021-12-08-13:30,174.27
5751,2021-12-08-13:25,174.1485
5752,2021-12-08-13:20,174.3129
5753,2021-12-08-13:15,174.15
5754,2021-12-08-13:10,174.21
5755,2021-12-08-13:05,174.36
5756,2021-12-08-13:00,174.27
5757,2021-12-08-12:55,174.245
5758,2021-12-08-12:50,174.455
5759,2021-12-08-12:45,174.521
5760,2021-12-08-12:40,174.53
5761,2021-12-08-12:35,174.21
5762,2021-12-08-12:30,173.94
5763,2021-12-08-12:25,173.7703
5764,2021-12-08-12:20,174.11
5765,2021-12-08-12:15,174.1105
5766,2021-12-08-12:10,174.1299
5767,2021-12-08-12:05,174.49
5768,2021-12-08-12:00,174.8301
5769,2021-12-08-11:55,174.6529
5770,2021-12-08-11:50,174.5113
5771,2021-12-08-11:45,174.45
5772,2021-12-08-11:40,174.275
5773,2021-12-08-11:35,174.5991
5774,2021-12-08-11:30,174.37
5775,2021-12-08-11:25,174.22
5776,2021-12-08-11:20,174.51
5777,2021-12-08-11:15,174.0601
5778,2021-12-08-11:10,173.72
5779,2021-12-08-11:05,173.49
5780,2021-12-08-11:00,173.92
5781,2021-12-08-10:55,174.16
5782,2021-12-08-10:50,174.1482
5783,2021-12-08-10:45,174.01
5784,2021-12-08-10:40,173.975
5785,2021-12-08-10:35,173.97
5786,2021-12-08-10:30,173.81
5787,2021-12-08-10:25,174.355
5788,2021-12-08-10:20,173.63
5789,2021-12-08-10:15,173.86
5790,2021-12-08-10:10,173.2475
5791,2021-12-08-10:05,173.3
5792,2021-12-08-10:00,172.7201
5793,2021-12-08-09:55,172.44
5794,2021-12-08-09:50,173.3199
5795,2021-12-08-09:45,172.4711
5796,2021-12-08-09:40,172.04
5797,2021-12-08-09:35,171.36
5798,2021-12-08-09:30,172.09
5799,2021-12-08-09:25,171.75
5800,2021-12-08-09:20,171.73
5801,2021-12-08-09:15,171.72
5802,2021-12-08-09:10,171.74
5803,2021-12-08-09:05,172.04
5804,2021-12-08-09:00,172.091
5805,2021-12-08-08:55,171.98
5806,2021-12-08-08:50,172.01
5807,2021-12-08-08:45,171.85
5808,2021-12-08-08:40,171.65
5809,2021-12-08-08:35,171.78
5810,2021-12-08-08:30,171.96
5811,2021-12-08-08:25,171.8
5812,2021-12-08-08:20,172.1
5813,2021-12-08-08:15,172.32
5814,2021-12-08-08:10,172.07
5815,2021-12-08-08:05,172.15
5816,2021-12-08-08:00,172.29
5817,2021-12-08-07:55,172.29
5818,2021-12-08-07:50,172.37
5819,2021-12-08-07:45,172.45
5820,2021-12-08-07:40,172.6
5821,2021-12-08-07:35,172.65
5822,2021-12-08-07:30,172.35
5823,2021-12-08-07:25,172.2
5824,2021-12-08-07:20,172.23
5825,2021-12-08-07:15,172.26
5826,2021-12-08-07:10,172.2
5827,2021-12-08-07:05,172.5
5828,2021-12-08-07:00,172.4
5829,2021-12-08-06:55,173.08
5830,2021-12-08-06:50,172.4
5831,2021-12-08-06:45,172.72
5832,2021-12-08-06:40,172.37
5833,2021-12-08-06:35,172.55
5834,2021-12-08-06:30,172.5
5835,2021-12-08-06:25,172.51
5836,2021-12-08-06:20,172.55
5837,2021-12-08-06:15,172.59
5838,2021-12-08-06:10,172.25
5839,2021-12-08-06:05,172.25
5840,2021-12-08-06:00,172.24
5841,2021-12-08-05:55,172.18
5842,2021-12-08-05:50,172.1
5843,2021-12-08-05:45,171.99
5844,2021-12-08-05:40,172.36
5845,2021-12-08-05:35,172.53
5846,2021-12-08-05:30,172.8
5847,2021-12-08-05:25,172.77
5848,2021-12-08-05:20,172.66
5849,2021-12-08-05:15,172.83
5850,2021-12-08-05:10,172.82
5851,2021-12-08-05:05,172.87
5852,2021-12-08-05:00,172.78
5853,2021-12-08-04:55,172.57
5854,2021-12-08-04:50,172.69
5855,2021-12-08-04:45,172.89
5856,2021-12-08-04:40,172.78
5857,2021-12-08-04:35,172.9
5858,2021-12-08-04:30,172.9
5859,2021-12-08-04:25,172.96
5860,2021-12-08-04:20,173.09
5861,2021-12-08-04:15,173.16
5862,2021-12-08-04:10,173.41
5863,2021-12-08-04:05,173.4
5864,2021-12-07-20:00,172.58
5865,2021-12-07-19:55,172.51
5866,2021-12-07-19:50,172.51
5867,2021-12-07-19:45,172.49
5868,2021-12-07-19:40,172.46
5869,2021-12-07-19:35,172.46
5870,2021-12-07-19:30,172.21
5871,2021-12-07-19:25,172.17
5872,2021-12-07-19:20,172.16
5873,2021-12-07-19:15,172.13
5874,2021-12-07-19:10,172.28
5875,2021-12-07-19:05,172.35
5876,2021-12-07-19:00,172.35
5877,2021-12-07-18:55,172.47
5878,2021-12-07-18:50,172.45
5879,2021-12-07-18:45,172.3
5880,2021-12-07-18:40,172.3
5881,2021-12-07-18:35,172.3
5882,2021-12-07-18:30,172.27
5883,2021-12-07-18:25,172.27
5884,2021-12-07-18:20,172.46
5885,2021-12-07-18:15,172.46
5886,2021-12-07-18:10,172.35
5887,2021-12-07-18:05,172.27
5888,2021-12-07-18:00,172.6
5889,2021-12-07-17:55,172.8
5890,2021-12-07-17:50,172.8
5891,2021-12-07-17:45,172.9
5892,2021-12-07-17:40,173.07
5893,2021-12-07-17:35,173.11
5894,2021-12-07-17:30,173.1
5895,2021-12-07-17:25,173.21
5896,2021-12-07-17:20,172.93
5897,2021-12-07-17:15,172.94
5898,2021-12-07-17:10,172.82
5899,2021-12-07-17:05,172.71
5900,2021-12-07-17:00,172.8
5901,2021-12-07-16:55,172.78
5902,2021-12-07-16:50,172.95
5903,2021-12-07-16:45,172.88
5904,2021-12-07-16:40,173.07
5905,2021-12-07-16:35,172.69
5906,2021-12-07-16:30,172.65
5907,2021-12-07-16:25,172.59
5908,2021-12-07-16:20,172.81
5909,2021-12-07-16:15,171.51
5910,2021-12-07-16:10,171.6
5911,2021-12-07-16:05,171.29
5912,2021-12-07-16:00,171.2
5913,2021-12-07-15:55,170.7
5914,2021-12-07-15:50,170.28
5915,2021-12-07-15:45,170.2393
5916,2021-12-07-15:40,170.05
5917,2021-12-07-15:35,170.275
5918,2021-12-07-15:30,170.11
5919,2021-12-07-15:25,169.97
5920,2021-12-07-15:20,170.135
5921,2021-12-07-15:15,169.99
5922,2021-12-07-15:10,170.215
5923,2021-12-07-15:05,170.1895
5924,2021-12-07-15:00,169.93
5925,2021-12-07-14:55,170.0014
5926,2021-12-07-14:50,169.94
5927,2021-12-07-14:45,169.8117
5928,2021-12-07-14:40,169.6524
5929,2021-12-07-14:35,169.705
5930,2021-12-07-14:30,169.9285
5931,2021-12-07-14:25,169.748
5932,2021-12-07-14:20,169.9
5933,2021-12-07-14:15,169.9602
5934,2021-12-07-14:10,169.9564
5935,2021-12-07-14:05,170.1088
5936,2021-12-07-14:00,170.45
5937,2021-12-07-13:55,170.5518
5938,2021-12-07-13:50,170.485
5939,2021-12-07-13:45,170.4331
5940,2021-12-07-13:40,170.73
5941,2021-12-07-13:35,170.8356
5942,2021-12-07-13:30,170.86
5943,2021-12-07-13:25,170.9101
5944,2021-12-07-13:20,170.96
5945,2021-12-07-13:15,170.71
5946,2021-12-07-13:10,170.83
5947,2021-12-07-13:05,171.045
5948,2021-12-07-13:00,171.11
5949,2021-12-07-12:55,170.9447
5950,2021-12-07-12:50,171.235
5951,2021-12-07-12:45,171.27
5952,2021-12-07-12:40,171.545
5953,2021-12-07-12:35,171.5124
5954,2021-12-07-12:30,171.5125
5955,2021-12-07-12:25,171.34
5956,2021-12-07-12:20,171.13
5957,2021-12-07-12:15,171.165
5958,2021-12-07-12:10,171.05
5959,2021-12-07-12:05,170.9651
5960,2021-12-07-12:00,171.0666
5961,2021-12-07-11:55,171.305
5962,2021-12-07-11:50,171.1716
5963,2021-12-07-11:45,171.225
5964,2021-12-07-11:40,171.07
5965,2021-12-07-11:35,170.845
5966,2021-12-07-11:30,170.585
5967,2021-12-07-11:25,170.615
5968,2021-12-07-11:20,170.8015
5969,2021-12-07-11:15,170.765
5970,2021-12-07-11:10,170.975
5971,2021-12-07-11:05,171.035
5972,2021-12-07-11:00,170.745
5973,2021-12-07-10:55,171.15
5974,2021-12-07-10:50,171.1528
5975,2021-12-07-10:45,170.6409
5976,2021-12-07-10:40,170.48
5977,2021-12-07-10:35,170.6299
5978,2021-12-07-10:30,170.39
5979,2021-12-07-10:25,170.28
5980,2021-12-07-10:20,170.64
5981,2021-12-07-10:15,170.802
5982,2021-12-07-10:10,170.56
5983,2021-12-07-10:05,170.1999
5984,2021-12-07-10:00,170.1552
5985,2021-12-07-09:55,170.265
5986,2021-12-07-09:50,170.5
5987,2021-12-07-09:45,170.25
5988,2021-12-07-09:40,169.56
5989,2021-12-07-09:35,169.23
5990,2021-12-07-09:30,169.1
5991,2021-12-07-09:25,169.05
5992,2021-12-07-09:20,168.92
5993,2021-12-07-09:15,168.99
5994,2021-12-07-09:10,169.13
5995,2021-12-07-09:05,169.13
5996,2021-12-07-09:00,168.95
5997,2021-12-07-08:55,169.12
5998,2021-12-07-08:50,169.23
5999,2021-12-07-08:45,169.39
6000,2021-12-07-08:40,169.4
6001,2021-12-07-08:35,169.11
6002,2021-12-07-08:30,169.02
6003,2021-12-07-08:25,168.98
6004,2021-12-07-08:20,168.92
6005,2021-12-07-08:15,168.88
6006,2021-12-07-08:10,168.68
6007,2021-12-07-08:05,168.55
6008,2021-12-07-08:00,168.52
6009,2021-12-07-07:55,168.43
6010,2021-12-07-07:50,168.45
6011,2021-12-07-07:45,168.54
6012,2021-12-07-07:40,168.45
6013,2021-12-07-07:35,168.34
6014,2021-12-07-07:30,168.37
6015,2021-12-07-07:25,168.57
6016,2021-12-07-07:20,168.42
6017,2021-12-07-07:15,168.33
6018,2021-12-07-07:10,168.33
6019,2021-12-07-07:05,168.37
6020,2021-12-07-07:00,168.4
6021,2021-12-07-06:55,168.41
6022,2021-12-07-06:50,168.6
6023,2021-12-07-06:45,168.6
6024,2021-12-07-06:40,168.33
6025,2021-12-07-06:35,168.08
6026,2021-12-07-06:30,168.08
6027,2021-12-07-06:25,168.08
6028,2021-12-07-06:20,168.38
6029,2021-12-07-06:15,168.07
6030,2021-12-07-06:10,168.5
6031,2021-12-07-06:05,168.5
6032,2021-12-07-06:00,168.85
6033,2021-12-07-05:55,168.73
6034,2021-12-07-05:50,168.43
6035,2021-12-07-05:45,168.5
6036,2021-12-07-05:40,168.44
6037,2021-12-07-05:30,168.43
6038,2021-12-07-05:25,168.42
6039,2021-12-07-05:20,168.5
6040,2021-12-07-05:15,168.34
6041,2021-12-07-05:10,168.34
6042,2021-12-07-05:05,168.29
6043,2021-12-07-05:00,168.08
6044,2021-12-07-04:55,168.25
6045,2021-12-07-04:50,168.2
6046,2021-12-07-04:45,168.21
6047,2021-12-07-04:40,168.0
6048,2021-12-07-04:35,168.15
6049,2021-12-07-04:30,168.15
6050,2021-12-07-04:25,168.15
6051,2021-12-07-04:20,168.21
6052,2021-12-07-04:15,167.94
6053,2021-12-07-04:10,167.84
6054,2021-12-07-04:05,168.3
6055,2021-12-06-20:00,165.1
6056,2021-12-06-19:55,165.0
6057,2021-12-06-19:50,165.0899
6058,2021-12-06-19:45,164.95
6059,2021-12-06-19:40,164.9
6060,2021-12-06-19:35,164.83
6061,2021-12-06-19:30,165.0
6062,2021-12-06-19:25,164.97
6063,2021-12-06-19:20,165.0
6064,2021-12-06-19:15,165.05
6065,2021-12-06-19:10,165.07
6066,2021-12-06-19:05,165.06
6067,2021-12-06-19:00,165.09
6068,2021-12-06-18:55,165.02
6069,2021-12-06-18:50,165.05
6070,2021-12-06-18:45,165.07
6071,2021-12-06-18:40,165.06
6072,2021-12-06-18:35,165.05
6073,2021-12-06-18:30,165.05
6074,2021-12-06-18:25,165.05
6075,2021-12-06-18:20,165.07
6076,2021-12-06-18:15,165.08
6077,2021-12-06-18:10,165.15
6078,2021-12-06-18:05,165.2
6079,2021-12-06-18:00,165.1
6080,2021-12-06-17:55,165.1
6081,2021-12-06-17:50,165.14
6082,2021-12-06-17:45,165.05
6083,2021-12-06-17:40,165.05
6084,2021-12-06-17:35,165.1973
6085,2021-12-06-17:30,165.24
6086,2021-12-06-17:25,165.2
6087,2021-12-06-17:20,165.18
6088,2021-12-06-17:15,165.18
6089,2021-12-06-17:10,165.23
6090,2021-12-06-17:05,165.31
6091,2021-12-06-17:00,165.29
6092,2021-12-06-16:55,165.3
6093,2021-12-06-16:50,165.32
6094,2021-12-06-16:45,165.28
6095,2021-12-06-16:40,165.2
6096,2021-12-06-16:35,165.24
6097,2021-12-06-16:30,165.18
6098,2021-12-06-16:25,165.2
6099,2021-12-06-16:20,165.2
6100,2021-12-06-16:15,165.05
6101,2021-12-06-16:10,165.2
6102,2021-12-06-16:05,165.09
6103,2021-12-06-16:00,165.29
6104,2021-12-06-15:55,165.42
6105,2021-12-06-15:50,165.4101
6106,2021-12-06-15:45,165.58
6107,2021-12-06-15:40,165.515
6108,2021-12-06-15:35,165.605
6109,2021-12-06-15:30,165.3552
6110,2021-12-06-15:25,165.325
6111,2021-12-06-15:20,165.801
6112,2021-12-06-15:15,165.57
6113,2021-12-06-15:10,165.4764
6114,2021-12-06-15:05,165.465
6115,2021-12-06-15:00,165.55
6116,2021-12-06-14:55,165.64
6117,2021-12-06-14:50,165.63
6118,2021-12-06-14:45,165.33
6119,2021-12-06-14:40,165.61
6120,2021-12-06-14:35,165.68
6121,2021-12-06-14:30,165.7301
6122,2021-12-06-14:25,165.505
6123,2021-12-06-14:20,165.88
6124,2021-12-06-14:15,165.9898
6125,2021-12-06-14:10,166.06
6126,2021-12-06-14:05,166.405
6127,2021-12-06-14:00,166.195
6128,2021-12-06-13:55,165.9964
6129,2021-12-06-13:50,166.04
6130,2021-12-06-13:45,165.835
6131,2021-12-06-13:40,166.05
6132,2021-12-06-13:35,166.29
6133,2021-12-06-13:30,166.27
6134,2021-12-06-13:25,165.8301
6135,2021-12-06-13:20,165.9
6136,2021-12-06-13:15,165.88
6137,2021-12-06-13:10,166.14
6138,2021-12-06-13:05,166.35
6139,2021-12-06-13:00,166.2899
6140,2021-12-06-12:55,166.06
6141,2021-12-06-12:50,166.145
6142,2021-12-06-12:45,165.8899
6143,2021-12-06-12:40,166.15
6144,2021-12-06-12:35,166.34
6145,2021-12-06-12:30,166.25
6146,2021-12-06-12:25,166.21
6147,2021-12-06-12:20,166.35
6148,2021-12-06-12:15,166.11
6149,2021-12-06-12:10,165.86
6150,2021-12-06-12:05,165.89
6151,2021-12-06-12:00,165.61
6152,2021-12-06-11:55,165.87
6153,2021-12-06-11:50,165.995
6154,2021-12-06-11:45,166.2104
6155,2021-12-06-11:40,165.92
6156,2021-12-06-11:35,165.79
6157,2021-12-06-11:30,165.26
6158,2021-12-06-11:25,165.21
6159,2021-12-06-11:20,165.21
6160,2021-12-06-11:15,165.0
6161,2021-12-06-11:10,165.63
6162,2021-12-06-11:05,165.7368
6163,2021-12-06-11:00,165.9999
6164,2021-12-06-10:55,165.5182
6165,2021-12-06-10:50,165.5952
6166,2021-12-06-10:45,165.73
6167,2021-12-06-10:40,166.1801
6168,2021-12-06-10:35,166.02
6169,2021-12-06-10:30,165.94
6170,2021-12-06-10:25,166.485
6171,2021-12-06-10:20,167.24
6172,2021-12-06-10:15,167.09
6173,2021-12-06-10:10,167.0999
6174,2021-12-06-10:05,166.895
6175,2021-12-06-10:00,167.12
6176,2021-12-06-09:55,165.87
6177,2021-12-06-09:50,166.88
6178,2021-12-06-09:45,166.68
6179,2021-12-06-09:40,165.4264
6180,2021-12-06-09:35,165.17
6181,2021-12-06-09:30,164.32
6182,2021-12-06-09:25,164.05
6183,2021-12-06-09:20,164.1899
6184,2021-12-06-09:15,164.1
6185,2021-12-06-09:10,163.68
6186,2021-12-06-09:05,163.7
6187,2021-12-06-09:00,163.95
6188,2021-12-06-08:55,163.46
6189,2021-12-06-08:50,163.53
6190,2021-12-06-08:45,163.8
6191,2021-12-06-08:40,163.9
6192,2021-12-06-08:35,163.81
6193,2021-12-06-08:30,163.9
6194,2021-12-06-08:25,163.71
6195,2021-12-06-08:20,163.43
6196,2021-12-06-08:15,163.62
6197,2021-12-06-08:10,163.59
6198,2021-12-06-08:05,163.54
6199,2021-12-06-08:00,163.51
6200,2021-12-06-07:55,163.46
6201,2021-12-06-07:50,163.49
6202,2021-12-06-07:45,163.4
6203,2021-12-06-07:40,163.11
6204,2021-12-06-07:35,162.53
6205,2021-12-06-07:30,162.55
6206,2021-12-06-07:25,162.26
6207,2021-12-06-07:20,162.23
6208,2021-12-06-07:15,162.45
6209,2021-12-06-07:10,162.4
6210,2021-12-06-07:05,162.61
6211,2021-12-06-07:00,163.2
6212,2021-12-06-06:55,162.89
6213,2021-12-06-06:50,162.98
6214,2021-12-06-06:45,162.84
6215,2021-12-06-06:40,162.35
6216,2021-12-06-06:35,162.39
6217,2021-12-06-06:30,162.46
6218,2021-12-06-06:25,162.53
6219,2021-12-06-06:20,162.51
6220,2021-12-06-06:15,162.23
6221,2021-12-06-06:10,162.37
6222,2021-12-06-06:05,162.31
6223,2021-12-06-06:00,162.12
6224,2021-12-06-05:55,162.07
6225,2021-12-06-05:50,162.62
6226,2021-12-06-05:45,162.47
6227,2021-12-06-05:40,162.62
6228,2021-12-06-05:35,162.8
6229,2021-12-06-05:30,162.64
6230,2021-12-06-05:25,163.53
6231,2021-12-06-05:20,163.5
6232,2021-12-06-05:15,163.05
6233,2021-12-06-05:10,163.05
6234,2021-12-06-05:05,162.95
6235,2021-12-06-05:00,163.2
6236,2021-12-06-04:55,163.3
6237,2021-12-06-04:50,162.96
6238,2021-12-06-04:45,163.44
6239,2021-12-06-04:40,163.37
6240,2021-12-06-04:35,163.7
6241,2021-12-06-04:30,164.2
6242,2021-12-06-04:25,163.87
6243,2021-12-06-04:20,163.75
6244,2021-12-06-04:15,163.61
6245,2021-12-06-04:10,163.72
6246,2021-12-06-04:05,163.92
6247,2021-12-03-20:00,161.25
6248,2021-12-03-19:55,161.43
6249,2021-12-03-19:50,161.41
6250,2021-12-03-19:45,161.41
6251,2021-12-03-19:40,161.5
6252,2021-12-03-19:35,161.49
6253,2021-12-03-19:30,161.49
6254,2021-12-03-19:25,161.45
6255,2021-12-03-19:20,161.45
6256,2021-12-03-19:15,161.37
6257,2021-12-03-19:10,161.45
6258,2021-12-03-19:05,161.4
6259,2021-12-03-19:00,161.37
6260,2021-12-03-18:55,161.43
6261,2021-12-03-18:50,161.5
6262,2021-12-03-18:45,161.5
6263,2021-12-03-18:40,161.54
6264,2021-12-03-18:35,161.54
6265,2021-12-03-18:30,161.54
6266,2021-12-03-18:25,161.5
6267,2021-12-03-18:20,161.5
6268,2021-12-03-18:15,161.5
6269,2021-12-03-18:10,161.5
6270,2021-12-03-18:05,161.5
6271,2021-12-03-18:00,161.43
6272,2021-12-03-17:55,161.5
6273,2021-12-03-17:50,161.52
6274,2021-12-03-17:45,161.53
6275,2021-12-03-17:40,161.45
6276,2021-12-03-17:35,161.4
6277,2021-12-03-17:30,161.39
6278,2021-12-03-17:25,161.35
6279,2021-12-03-17:20,161.32
6280,2021-12-03-17:15,161.29
6281,2021-12-03-17:10,161.3
6282,2021-12-03-17:05,161.25
6283,2021-12-03-17:00,161.3
6284,2021-12-03-16:55,161.37
6285,2021-12-03-16:50,161.26
6286,2021-12-03-16:45,161.35
6287,2021-12-03-16:40,161.44
6288,2021-12-03-16:35,161.4
6289,2021-12-03-16:30,161.35
6290,2021-12-03-16:25,161.3
6291,2021-12-03-16:20,161.31
6292,2021-12-03-16:15,161.2
6293,2021-12-03-16:10,161.77
6294,2021-12-03-16:05,161.95
6295,2021-12-03-16:00,161.84
6296,2021-12-03-15:55,161.1314
6297,2021-12-03-15:50,160.52
6298,2021-12-03-15:45,160.44
6299,2021-12-03-15:40,160.49
6300,2021-12-03-15:35,160.81
6301,2021-12-03-15:30,160.38
6302,2021-12-03-15:25,160.41
6303,2021-12-03-15:20,159.99
6304,2021-12-03-15:15,160.11
6305,2021-12-03-15:10,160.01
6306,2021-12-03-15:05,160.36
6307,2021-12-03-15:00,160.075
6308,2021-12-03-14:55,160.01
6309,2021-12-03-14:50,160.2114
6310,2021-12-03-14:45,160.5
6311,2021-12-03-14:40,160.0315
6312,2021-12-03-14:35,160.25
6313,2021-12-03-14:30,160.48
6314,2021-12-03-14:25,160.65
6315,2021-12-03-14:20,159.83
6316,2021-12-03-14:15,160.16
6317,2021-12-03-14:10,160.23
6318,2021-12-03-14:05,160.26
6319,2021-12-03-14:00,159.92
6320,2021-12-03-13:55,159.87
6321,2021-12-03-13:50,160.08
6322,2021-12-03-13:45,160.485
6323,2021-12-03-13:40,160.375
6324,2021-12-03-13:35,160.19
6325,2021-12-03-13:30,160.85
6326,2021-12-03-13:25,161.32
6327,2021-12-03-13:20,161.21
6328,2021-12-03-13:15,160.8882
6329,2021-12-03-13:10,161.17
